Restaurant ID,Country,City,Cuisines,Price,Rating
18441709,India,Gurgaon,"Indian, Chinese, Italian",4,3.2
18441707,India,Gurgaon,"Indian, Chinese, Italian",4,0.0
304832,India,Gurgaon,"Belgian, Cafe",3,3.9
311297,India,Gurgaon,Kashmiri,2,3.7
303858,India,Gurgaon,"Finger Food, Italian, Continental",3,3.7
302288,India,Gurgaon,"Indian, Chinese, Mughlai, Seafood",3,3.5
18233573,India,Gurgaon,"Sushi, Chinese, Thai",3,4.0
309015,India,Gurgaon,"Indian, Chinese, Italian, Continental",3,4.2
18382344,India,Gurgaon,"Mediterranean, Continental",3,4.2
18254537,India,Gurgaon,"Asian, Italian, European, Indian, Chinese, Continental",3,4.1
4358,India,Gurgaon,"Indian, Chinese, Continental",4,3.9
2443,India,Gurgaon,South American,4,3.7
270,India,Gurgaon,"Indian, Chinese, Mughlai",2,2.8
309252,India,Gurgaon,"Mexican, American",3,3.3
18303709,India,Gurgaon,"Asian, Burmese",3,4.6
18409224,India,Gurgaon,"Persian, Lebanese, Indian, Arabian",3,4.6
18277179,India,Gurgaon,"Sushi, Chinese, Japanese",3,4.5
308570,India,Gurgaon,"Italian, Pizza, Cafe",3,3.7
308263,India,Gurgaon,"Bakery, Cafe",2,3.7
306133,India,Gurgaon,"Pizza, Italian",4,3.7
306142,India,Gurgaon,"Tea, Fast Food",1,3.7
308609,India,Gurgaon,"Desserts, Ice Cream",1,3.6
18383453,India,Gurgaon,"Indian, Chinese, Italian",3,3.9
305478,India,Gurgaon,"Desserts, Fast Food, Burger",2,3.8
308357,India,Gurgaon,"American, Steak",3,3.6
306128,India,Gurgaon,Italian,3,3.6
308020,India,Gurgaon,"Desserts, Beverages",1,3.9
309883,India,Gurgaon,Indian,3,3.6
306132,India,Gurgaon,"Bengali, Seafood",3,3.8
306956,India,Gurgaon,"Mediterranean, European, Italian",4,3.9
305862,India,Gurgaon,"Salad, Healthy Food",2,3.9
307309,India,Gurgaon,"Italian, Continental",4,3.8
306131,India,Gurgaon,"Desserts, Cafe",2,3.6
306127,India,Gurgaon,"Chinese, Asian, Japanese, Thai",3,3.5
313149,India,Gurgaon,"Indian, Continental, Thai",3,3.9
306001,India,Gurgaon,Cafe,2,3.9
308016,India,Gurgaon,"American, Mediterranean, Indian, European",4,3.8
18336509,India,Gurgaon,"Fast Food, Mexican",2,3.8
18336176,India,Gurgaon,"Italian, Continental",3,3.7
18383472,India,Gurgaon,"Bakery, Cafe",2,3.8
18292448,India,Gurgaon,"Fast Food, Burger",1,3.9
306134,India,Gurgaon,"European, Italian",4,2.4
306946,India,Gurgaon,"Seafood, Italian, Cafe, American, Indian, Continental",4,4.0
18289242,India,Gurgaon,"American, Asian, Indian, Continental",3,4.3
18277030,India,Gurgaon,"Bakery, Desserts, Cafe",2,4.0
306153,India,Gurgaon,Indian,4,4.0
308022,India,Gurgaon,Indian,4,4.3
305905,India,Gurgaon,"Indian, American, Mediterranean, Mexican",4,4.1
18245277,India,Gurgaon,"Pizza, Fast Food",2,4.0
305670,India,Gurgaon,"Indian, Mughlai",3,4.0
305815,India,Gurgaon,"African, Portuguese",3,4.0
18208920,India,Gurgaon,"Italian, Chinese, American",3,4.1
306046,India,Gurgaon,"Parsi, Iranian",3,4.0
18381226,India,Gurgaon,"Indian, Asian, Continental",3,4.0
4992,India,Gurgaon,"Indian, Continental",3,3.1
300749,India,Gurgaon,"Tea, Cafe",1,3.8
278,India,Gurgaon,Chinese,3,3.8
225,India,Gurgaon,"Pizza, Fast Food",2,2.4
18337929,India,Gurgaon,"Continental, European",3,4.2
5960,India,Gurgaon,Finger Food,3,3.4
1664,India,Gurgaon,"Indian, Chinese, Fast Food",2,3.3
157,India,Gurgaon,"Salad, Healthy Food, Fast Food, American",2,2.5
18235155,India,Gurgaon,"Fast Food, Burger",1,3.8
310211,India,Gurgaon,Street Food,1,3.7
3346,India,Gurgaon,"Indian, Mughlai",2,3.8
310854,India,Gurgaon,"Indian, Street Food, Fast Food",1,3.8
18247015,India,Gurgaon,Chinese,2,3.9
309387,India,Gurgaon,"Pizza, Fast Food",2,3.6
7418,India,Gurgaon,"Bakery, Desserts, Fast Food",1,3.8
1455,India,Gurgaon,"Indian, Mughlai",2,3.5
18241867,India,Gurgaon,"Italian, Fast Food, Cafe",2,3.5
308889,India,Gurgaon,"Indian, Continental",2,3.5
4620,India,Gurgaon,"Bakery, Fast Food",2,2.4
18322666,India,Gurgaon,"Salad, Beverages",1,4.3
311718,India,Gurgaon,Chinese,2,4.0
18255106,India,Gurgaon,"Finger Food, Italian, European, Indian, Continental",4,4.1
4876,India,Gurgaon,Cafe,2,3.2
631,India,Gurgaon,Cafe,1,2.6
226,India,Gurgaon,"Pizza, Fast Food",2,2.8
8805,India,Gurgaon,Italian,3,3.0
3540,India,Gurgaon,"Fast Food, Burger",2,2.6
311579,India,Gurgaon,Indian,2,3.3
303709,India,Gurgaon,"Pizza, Fast Food, Italian",2,2.8
18391156,India,Gurgaon,"Bakery, Desserts, Fast Food",1,3.3
301319,India,Gurgaon,"Bakery, Desserts, Beverages",1,3.3
158,India,Gurgaon,"Salad, Healthy Food, Fast Food, American",2,3.1
1360,India,Gurgaon,"Indian, Biryani",2,2.5
310737,India,Gurgaon,"Italian, Thai, Japanese, Indian, Chinese, Continental",4,3.9
4762,India,Gurgaon,"Chinese, Thai",2,3.5
311736,India,Gurgaon,Ice Cream,1,0.0
311116,India,Gurgaon,"Fast Food, Burger, American",2,2.2
3483,India,Gurgaon,"Chinese, Burmese, Thai",2,3.4
18308025,India,Gurgaon,"Juices, Beverages",1,3.1
307272,India,Gurgaon,"Indian, Chinese, Fast Food",2,3.2
18025115,India,Gurgaon,Bakery,1,2.9
18454285,India,Gurgaon,"Chinese, Fast Food, Continental, Mexican",1,3.0
1687,India,Gurgaon,"Indian, Mughlai",2,2.9
308605,India,Gurgaon,Kashmiri,2,3.4
18422652,India,Gurgaon,Mughlai,2,3.2
18131568,India,Gurgaon,"Indian, Mughlai",2,3.2
18034048,India,Gurgaon,"Indian, Chinese",2,3.1
18138457,India,Gurgaon,"Indian, Mughlai, Fast Food",2,2.9
313272,India,Gurgaon,"Indian, Biryani",1,2.9
9778,India,Gurgaon,"Salad, Healthy Food, Fast Food, American",2,2.8
312523,India,Gurgaon,Bakery,2,3.1
18424575,India,Gurgaon,"Fast Food, Continental",2,3.1
18204463,India,Gurgaon,"Italian, Asian, Pizza, Continental",2,4.6
307627,India,Gurgaon,"Asian, Thai, Japanese, Malaysian, Vietnamese, Chinese",3,3.9
301302,India,Gurgaon,"Bakery, Desserts",1,3.8
312995,India,Gurgaon,"Biryani, Mughlai",2,3.9
308577,India,Gurgaon,"Fast Food, American",3,3.8
313376,India,Gurgaon,"Salad, Healthy Food",2,3.5
312536,India,Gurgaon,"Salad, Healthy Food",2,3.6
310385,India,Gurgaon,"Sushi, Japanese",3,3.8
18464003,India,Gurgaon,Fast Food,1,0.0
18349915,India,Gurgaon,"Tea, Cafe",1,0.0
18299228,India,Gurgaon,Chinese,1,0.0
18034074,India,Gurgaon,"Chinese, Fast Food",1,0.0
311080,India,Gurgaon,"Indian, Chinese, Italian",2,3.8
18462603,India,Gurgaon,"Indian, Chinese, Street Food",1,0.0
18481295,India,Gurgaon,Indian,1,0.0
18472765,India,Gurgaon,"Indian, Chinese, Continental",2,0.0
18499452,India,Gurgaon,Healthy Food,1,0.0
18500652,India,Gurgaon,Indian,1,0.0
18361580,India,Gurgaon,Street Food,1,0.0
18417487,India,Gurgaon,"Indian, Chinese",1,0.0
18462605,India,Gurgaon,Mughlai,1,0.0
18462609,India,Gurgaon,"Indian, Fast Food, Beverages",2,0.0
3565,India,Gurgaon,"Indian, Chinese, Fast Food",1,2.5
18367364,India,Gurgaon,Indian,1,3.2
1028,India,Gurgaon,"Indian, Chinese",1,3.0
308673,India,Gurgaon,"Indian, Mithai, Street Food",1,2.6
18383473,India,Gurgaon,Mughlai,2,3.2
18444416,India,Gurgaon,"Street Food, Fast Food, Beverages",1,3.3
18161609,India,Gurgaon,Cafe,1,3.1
611,India,Gurgaon,Cafe,1,3.2
18322677,India,Gurgaon,"Street Food, Cafe",1,3.2
18204847,India,Gurgaon,Bakery,2,3.3
308044,India,Gurgaon,"Bakery, Desserts, Fast Food",1,2.8
18294819,India,Gurgaon,"Bakery, Desserts",2,2.9
309697,India,Gurgaon,"Bakery, Desserts",2,3.0
18444353,India,Gurgaon,Bakery,1,3.4
304185,India,Gurgaon,"Indian, Chinese",2,3.0
18383489,India,Gurgaon,Indian,1,3.2
312022,India,Gurgaon,Bakery,2,3.4
18425765,India,Gurgaon,Indian,2,3.4
2827,India,Gurgaon,"Indian, Chinese",1,2.7
18223957,India,Gurgaon,Street Food,1,3.3
18492107,India,Gurgaon,"Indian, Chinese",1,3.4
300074,India,Gurgaon,Street Food,1,3.1
305096,India,Gurgaon,Indian,1,2.5
18336206,India,Gurgaon,Indian,1,2.5
303094,India,Gurgaon,"Indian, Chinese",1,3.4
306858,India,Gurgaon,"Indian, Chinese",2,2.6
312562,India,Gurgaon,"Indian, Chinese",1,3.1
307935,India,Gurgaon,"Chinese, Fast Food",1,3.1
302184,India,Gurgaon,Indian,1,3.1
1694,India,Gurgaon,"Indian, Chinese",1,2.7
309541,India,Gurgaon,"Indian, Chinese, Continental",3,3.4
18161587,India,Gurgaon,"Indian, Chinese, Mughlai",2,3.2
18258475,India,Gurgaon,"Indian, Chinese",2,3.0
313209,India,Gurgaon,"Indian, Fast Food",1,3.2
302229,India,Gurgaon,"Mithai, Street Food",1,3.1
18441196,India,Gurgaon,"Indian, Mughlai, Greek",1,3.2
18398610,India,Gurgaon,"Indian, Chinese, Continental",2,3.4
18237322,India,Gurgaon,Fast Food,1,3.2
309696,India,Gurgaon,"Indian, Chinese, Mughlai",2,2.7
18357544,India,Gurgaon,"Indian, Biryani",2,2.9
18431563,India,Gurgaon,"Fast Food, Beverages",2,3.3
18337747,India,Gurgaon,"Indian, Chinese",1,3.0
18258477,India,Gurgaon,"Pizza, Fast Food",2,3.2
18396189,India,Gurgaon,"Fast Food, Beverages",1,3.2
6915,India,Gurgaon,"Indian, Biryani, Fast Food, Chinese",1,2.7
18233576,India,Gurgaon,"Indian, Mughlai",2,3.3
18256890,India,Gurgaon,"Indian, Chinese",1,2.8
18384115,India,Gurgaon,"American, Healthy Food, Mexican",2,4.9
18352208,India,Gurgaon,Bakery,1,3.7
4171,India,Gurgaon,"Chinese, Fast Food, Burger",1,3.6
18238279,India,Gurgaon,"Chinese, Thai",2,3.5
18286517,India,Gurgaon,"Indian, Chinese",1,3.9
575,India,Gurgaon,"Indian, Biryani, Mughlai",2,3.7
18280305,India,Gurgaon,"Indian, Chinese",1,3.6
18359286,India,Gurgaon,"Indian, Chinese, Mughlai",2,3.5
18450609,India,Gurgaon,Indian,1,3.5
18237324,India,Gurgaon,Indian,1,3.5
18461214,India,Gurgaon,"Bakery, Lebanese, Fast Food, Italian",1,3.6
18294226,India,Gurgaon,Indian,2,3.8
18383513,India,Gurgaon,"Thai, Mughlai, Mediterranean, Indian, Chinese",3,3.5
18372311,India,Gurgaon,"Indian, Asian, Continental",2,3.5
4172,India,Gurgaon,"Indian, Chinese",1,2.0
310525,India,Gurgaon,"Indian, Chinese, Mughlai",2,2.1
300054,India,Gurgaon,Bakery,1,2.2
301278,India,Gurgaon,Indian,2,2.2
18451182,India,Gurgaon,"Italian, Healthy Food, Juices, Salad, Continental",2,4.0
18384142,India,Gurgaon,"Salad, Beverages",1,4.3
18241498,India,Gurgaon,"Indian, Healthy Food, Continental",1,4.0
18265384,India,Gurgaon,"Juices, Healthy Food, Beverages",2,4.3
311494,India,Gurgaon,Indian,2,3.1
7078,India,Gurgaon,Kashmiri,3,3.4
307185,India,Gurgaon,"Indian, Biryani, Lucknowi",2,3.4
18371404,India,Gurgaon,"Pizza, Italian",3,3.7
18281982,India,Gurgaon,"Japanese, Vietnamese, Tibetan, Korean",2,3.8
311725,India,Gurgaon,"American, Burger, Continental",2,3.5
18365994,India,Gurgaon,"Indian, Biryani, Mughlai",2,3.9
18254524,India,Gurgaon,"Awadhi, Mughlai, Indian",2,3.8
18070480,India,Gurgaon,"Indian, Chinese, Continental",3,3.5
312261,India,Gurgaon,Fast Food,2,3.9
18433890,India,Gurgaon,"Indian, Chinese, Asian",2,3.8
18138434,India,Gurgaon,"Fast Food, Italian",2,3.9
303100,India,Gurgaon,"Indian, Mughlai",2,3.6
18025125,India,Gurgaon,"Salad, Healthy Food, Continental, European",2,3.6
18425140,India,Gurgaon,"Fast Food, Burger, American",2,4.2
18241497,India,Gurgaon,"Continental, Cafe",2,4.4
18153541,India,Gurgaon,"Italian, Pizza, Continental, Cafe",3,4.1
18339049,India,Gurgaon,"Indian, Mughlai",2,4.0
18232093,India,Gurgaon,"Chinese, Asian, Thai",2,4.1
18361762,India,Gurgaon,"Indian, Mughlai",2,4.1
18025098,India,Gurgaon,"Pizza, Fast Food, Italian",2,4.1
18337913,India,Gurgaon,"Fast Food, American",2,3.4
18138446,India,Gurgaon,"Fast Food, Burger",1,3.6
18383447,India,Gurgaon,"Chinese, Asian, Thai",1,3.9
18381262,India,Gurgaon,"Bakery, Desserts",1,3.8
18349894,India,Gurgaon,"Bakery, Desserts, Fast Food",1,3.1
304552,India,Gurgaon,"Sushi, Japanese",3,3.4
4618,India,Gurgaon,"Bakery, Fast Food",2,2.9
307366,India,Gurgaon,Cafe,2,3.6
18366026,India,Gurgaon,"Indian, Chinese, Mithai, Street Food",2,3.8
9895,India,Gurgaon,"Cafe, Mexican, Italian",3,3.6
18453035,India,Gurgaon,"Mediterranean, Greek",3,3.6
302455,India,Gurgaon,"Indian, European, American",3,3.5
308248,India,Gurgaon,"Bakery, Desserts, Beverages",1,3.5
313047,India,Gurgaon,"Indian, Street Food, Beverages",3,3.8
8241,India,Gurgaon,"Indian, Finger Food, European, Continental",4,4.2
18341926,India,Gurgaon,"Bakery, Italian, European, Cafe",3,4.1
308023,India,Gurgaon,"Bakery, Desserts, Beverages",2,4.1
311486,India,Gurgaon,"American, Italian, Continental",3,4.0
18138430,India,Gurgaon,"Bakery, Italian, Cafe",3,4.4
18361778,India,Gurgaon,"Indian, Asian, European",4,4.2
9742,India,Gurgaon,"Indian, Mughlai",3,4.1
7518,India,Gurgaon,"Pizza, Italian",4,3.4
7516,India,Gurgaon,"Italian, European",4,3.6
3586,India,Gurgaon,Cafe,2,3.3
313264,India,Gurgaon,"Fast Food, Burger",2,3.4
311805,India,Gurgaon,"Indian, Chinese",4,2.6
308897,India,Gurgaon,"Fast Food, Burger, American",2,2.6
2825,India,Gurgaon,Indian,3,2.7
9674,India,Gurgaon,"Indian, Chinese",2,2.9
18276997,India,Gurgaon,Cafe,1,3.8
18336180,India,Gurgaon,"Indian, Mughlai",2,2.6
311061,India,Gurgaon,"Indian, Chinese, Continental",2,3.2
18312471,India,Gurgaon,Bengali,2,3.6
18378048,India,Gurgaon,Indian,3,3.6
18462584,India,Gurgaon,"Indian, Biryani, Mughlai",2,3.8
5019,India,Gurgaon,Bakery,3,3.6
4719,India,Gurgaon,"Indian, Mughlai",4,4.0
305400,India,Gurgaon,"Indian, Chinese, Continental",4,2.6
309141,India,Gurgaon,"Indian, Mexican, Italian",1,2.7
302880,India,Gurgaon,"Indian, Mughlai",3,2.8
303960,India,Gurgaon,"Finger Food, Italian, American, Indian, Continental",4,4.6
9773,India,Gurgaon,"Japanese, Asian, Korean, Chinese",3,3.6
309125,India,Gurgaon,Japanese,3,3.9
18463965,India,Gurgaon,"Indian, Finger Food, Chinese, Continental",3,3.8
18408054,India,Gurgaon,"Mughlai, Hyderabadi",2,4.1
2091,India,Gurgaon,"Indian, Chinese",1,3.3
305790,India,Gurgaon,"Indian, Chinese, Fast Food",3,2.7
3445,India,Gurgaon,"Indian, Chinese",2,2.8
312111,India,Gurgaon,"Indian, Chinese",2,2.8
2475,India,Gurgaon,"Indian, Chinese",2,3.2
18361772,India,Gurgaon,"Indian, Chinese, Continental, Italian",2,3.2
308553,India,Gurgaon,"Indian, Chinese, Mughlai",2,3.3
307043,India,Gurgaon,"Indian, Continental",3,3.4
307304,India,Gurgaon,"Indian, Chinese",2,3.4
18427868,India,Gurgaon,"Burger, Continental, American",3,4.6
2148,India,Gurgaon,Italian,4,3.7
18450874,India,Gurgaon,"Indian, Chinese, Thai",2,3.6
18408063,India,Gurgaon,"Indian, Mughlai",2,3.6
18393697,India,Gurgaon,Italian,2,3.8
8931,India,Gurgaon,"Asian, Thai, Japanese, Malaysian, Vietnamese, Chinese",3,3.5
306880,India,Gurgaon,Cafe,1,3.5
18408031,India,Gurgaon,"Indian, Biryani, Mughlai",2,3.6
304897,India,Gurgaon,"Healthy Food, Continental",2,3.7
309136,India,Gurgaon,Chinese,3,3.6
307580,India,Gurgaon,"Burmese, Thai, Japanese, Malaysian, Chinese",4,3.9
18430557,India,Gurgaon,"Indian, Italian, Continental",3,3.9
18441771,India,Gurgaon,"Mediterranean, Seafood",4,3.7
18460311,India,Gurgaon,"Indian, Chinese",2,3.5
18161583,India,Gurgaon,"Tibetan, Nepalese",2,3.6
18237346,India,Gurgaon,"Mughlai, Kashmiri",3,4.2
311662,India,Gurgaon,"Chinese, Italian, Pizza, Mexican",3,4.0
18430602,India,Gurgaon,"Healthy Food, Continental",2,4.0
5172,India,Gurgaon,"Indian, Mithai, Street Food",2,3.1
6643,India,Gurgaon,"Salad, Healthy Food, Fast Food, American",2,2.8
300978,India,Gurgaon,"Indian, Chinese",1,3.1
311640,India,Gurgaon,"Indian, Chinese",3,2.8
311629,India,Gurgaon,"Indian, Chinese",3,0.0
303430,India,Gurgaon,"Indian, Chinese, Continental",3,2.8
303486,India,Gurgaon,"Indian, Chinese",2,0.0
309423,India,Gurgaon,Finger Food,3,2.9
309421,India,Gurgaon,"Indian, Chinese, Continental",3,2.7
308390,India,Gurgaon,"Indian, Mughlai",1,3.4
308473,India,Gurgaon,"Fast Food, Burger",2,2.7
308997,India,Gurgaon,"Pizza, Italian",2,3.6
308470,India,Gurgaon,"Desserts, Fast Food, Burger",2,3.6
308477,India,Gurgaon,"Indian, Mughlai",2,3.8
307786,India,Gurgaon,Cafe,2,3.8
308447,India,Gurgaon,Fast Food,2,4.0
17977796,India,Gurgaon,Cafe,3,3.8
17977757,India,Gurgaon,Beverages,4,0.0
4256,India,Gurgaon,"Indian, Chinese, Fast Food",3,2.7
18306548,India,Gurgaon,"Street Food, Fast Food",1,3.4
5032,India,Gurgaon,"Indian, Italian, American",3,2.8
7472,India,Gurgaon,Japanese,3,3.6
302336,India,Gurgaon,"Bakery, Asian",3,2.8
8413,India,Gurgaon,Street Food,2,3.7
8437,India,Gurgaon,Lucknowi,3,3.7
8019,India,Gurgaon,Finger Food,3,3.4
307416,India,Gurgaon,Finger Food,4,3.6
18369743,India,Gurgaon,Italian,4,4.1
307533,India,Gurgaon,Finger Food,3,3.0
307225,India,Gurgaon,"Indian, Asian, Continental",3,3.0
307426,India,Gurgaon,"Indian, Finger Food",3,3.0
6700,India,Gurgaon,"Indian, Chinese, Continental",4,3.2
300538,India,Gurgaon,Indian,1,2.8
4879,India,Gurgaon,Cafe,2,3.3
18198441,India,Gurgaon,"Chinese, Bengali, Fast Food",1,3.3
18334445,India,Gurgaon,"Indian, Chinese, Fast Food",1,3.2
302920,India,Gurgaon,Cafe,1,3.1
18430882,India,Gurgaon,"Chinese, Japanese, Tibetan, Thai",2,2.8
313204,India,Gurgaon,"Italian, Mexican, Continental",2,3.4
303477,India,Gurgaon,"Indian, Chinese, Mughlai",2,3.2
5230,India,Gurgaon,"Indian, Chinese, Mughlai, Continental",3,2.6
3582,India,Gurgaon,Japanese,3,3.2
303470,India,Gurgaon,"Indian, Chinese, Mughlai",1,2.8
429,India,Gurgaon,"Indian, Chinese, Mughlai",2,2.7
18034040,India,Gurgaon,"Indian, Chinese",3,2.8
17953932,India,Gurgaon,"Lebanese, Arabian",2,3.1
312668,India,Gurgaon,Finger Food,4,3.1
997,India,Gurgaon,"Chinese, Asian",4,3.8
2144,India,Gurgaon,"Indian, Mughlai, Pakistani",3,3.8
305682,India,Gurgaon,"Bakery, Desserts, Fast Food",2,3.6
17953934,India,Gurgaon,"Lebanese, Thai, Italian, Mediterranean, Chinese, Continental",2,3.7
3855,India,Gurgaon,"Seafood, Thai, Italian, Japanese, American",4,3.5
310445,India,Gurgaon,"Bakery, Desserts, Fast Food",1,3.6
892,India,Gurgaon,"Indian, Chinese, Street Food",1,2.3
2056,India,Gurgaon,"Indian, Chinese",2,2.4
307509,India,Gurgaon,Bakery,2,4.1
797,India,Gurgaon,Cafe,2,3.3
308013,India,Gurgaon,"Indian, Italian, Asian, Continental",3,3.5
2760,India,Gurgaon,"Finger Food, Italian, Indian, Chinese, Continental",3,3.7
8913,India,Gurgaon,"Indian, Asian, Mughlai, Continental",4,4.1
311759,India,Gurgaon,Cafe,2,3.2
18446889,India,Gurgaon,"Desserts, Ice Cream",1,3.0
9957,India,Gurgaon,"Fast Food, Burger",2,3.2
308840,India,Gurgaon,"Indian, Chinese",1,2.6
18432226,India,Gurgaon,"Bakery, Italian, Cafe, Desserts, American",2,3.7
311777,India,Gurgaon,Cafe,2,3.5
2064,India,Gurgaon,"Indian, Mughlai",2,2.7
311758,India,Gurgaon,Thai,2,3.3
514,India,Gurgaon,Cafe,2,3.4
18408212,India,Gurgaon,"Italian, Cafe",2,3.4
2061,India,Gurgaon,Chinese,2,2.9
2458,India,Gurgaon,"Fast Food, Burger",2,3.4
420,India,Gurgaon,"Rajasthani, Gujarati",2,2.9
1599,India,Gurgaon,"Indian, Street Food",2,2.6
159,India,Gurgaon,"Salad, Healthy Food, Fast Food, American",2,3.3
300119,India,Gurgaon,Fast Food,1,3.4
18466924,India,Gurgaon,"Indian, Mughlai",2,3.1
18354984,India,Gurgaon,"Desserts, Fast Food, Burger",2,3.7
1096,India,Gurgaon,"Fast Food, Street Food, Desserts, Indian, Chinese, Mithai",2,3.6
18336208,India,Gurgaon,Beverages,1,3.6
3213,India,Gurgaon,"Indian, Mughlai, Street Food, Rajasthani",3,3.6
18381642,India,Gurgaon,"Indian, Chinese, Continental",3,3.5
338,India,Gurgaon,"Pizza, Italian",2,3.5
1245,India,Gurgaon,"Tex-Mex, American",4,3.7
18381233,India,Gurgaon,"American, Street Food, European",1,3.7
18153552,India,Gurgaon,"Indian, Chinese, Continental",3,3.8
18082232,India,Gurgaon,Pizza,2,2.3
3585,India,Gurgaon,"Indian, European, Continental",3,2.1
305698,India,Gurgaon,"Indian, Biryani",2,2.3
18337917,India,Gurgaon,"Indian, Cafe",2,4.0
6847,India,Gurgaon,Cafe,1,3.3
8147,India,Gurgaon,"Indian, Lebanese",3,3.4
18198825,India,Gurgaon,Biryani,1,3.0
302044,India,Gurgaon,Indian,1,2.9
18399220,India,Gurgaon,Indian,2,3.2
5084,India,Gurgaon,Indian,2,3.2
302024,India,Gurgaon,"Indian, Chinese, Mughlai",2,3.2
18396399,India,Gurgaon,Fast Food,1,3.2
309987,India,Gurgaon,"Indian, Raw Meats, Fast Food",1,2.9
18358183,India,Gurgaon,"Chinese, Fast Food",1,3.4
304713,India,Gurgaon,Indian,1,3.2
18396200,India,Gurgaon,"Indian, Street Food, Fast Food, Mithai",2,3.1
301358,India,Gurgaon,"Indian, Chinese",2,3.3
6834,India,Gurgaon,Indian,1,3.1
6835,India,Gurgaon,Indian,1,2.9
302041,India,Gurgaon,"Indian, Chinese, Mughlai",3,3.1
310412,India,Gurgaon,"Chinese, Fast Food",2,2.6
18350120,India,Gurgaon,"Fast Food, Beverages",1,3.0
301989,India,Gurgaon,Indian,1,3.1
2107,India,Gurgaon,"Indian, Chinese",1,3.0
1029,India,Gurgaon,"Indian, Chinese",2,3.3
18144475,India,Gurgaon,"Indian, Chinese",1,3.4
18331053,India,Gurgaon,"Chinese, Mughlai",2,3.4
18383525,India,Gurgaon,"Indian, Mughlai",2,2.7
1019,India,Gurgaon,"Pizza, Fast Food",1,2.9
18311926,India,Gurgaon,Indian,2,3.2
302037,India,Gurgaon,Indian,1,3.1
18396397,India,Gurgaon,Street Food,1,2.8
302027,India,Gurgaon,"Bakery, Desserts, Fast Food",1,3.0
306938,India,Gurgaon,"Bakery, Mithai, Fast Food",1,2.9
17977759,India,Gurgaon,Indian,2,3.0
309986,India,Gurgaon,"Indian, Chinese, Street Food, Fast Food",2,2.5
301800,India,Gurgaon,"Bakery, Chinese, Fast Food",1,3.3
2177,India,Gurgaon,Fast Food,1,3.0
304718,India,Gurgaon,Chinese,1,2.8
310493,India,Gurgaon,"Indian, Mughlai",2,3.5
18017239,India,Gurgaon,"Desserts, Ice Cream",1,3.6
18372397,India,Gurgaon,Bakery,2,3.5
304700,India,Gurgaon,Indian,1,0.0
18492087,India,Gurgaon,"Indian, Biryani",2,0.0
18396391,India,Gurgaon,Indian,1,0.0
18370499,India,Gurgaon,Indian,1,0.0
18336543,India,Gurgaon,"Chinese, Fast Food, Burger",1,0.0
3603,India,Gurgaon,"Pizza, Fast Food, Italian",2,2.2
313043,India,Gurgaon,Bakery,1,3.6
230,India,Gurgaon,"Pizza, Fast Food",2,2.4
18322641,India,Gurgaon,"Italian, Healthy Food, Juices, Salad, Continental",2,4.1
18391155,India,Gurgaon,Korean,3,3.2
18285742,India,Gurgaon,Indian,2,3.4
18285725,India,Gurgaon,"Cafe, Pizza, Italian",3,3.8
18383488,India,Gurgaon,"Fast Food, Burger, American",2,3.5
18285745,India,Gurgaon,"Indian, Asian, Continental",3,3.9
18391159,India,Gurgaon,"Healthy Food, Beverages",2,3.7
18391132,India,Gurgaon,"Japanese, Thai, Chinese",3,3.5
18272387,India,Gurgaon,Cafe,2,3.5
8651,India,Gurgaon,Ice Cream,1,3.1
18291436,India,Gurgaon,"Indian, Mithai, Street Food",1,3.1
301936,India,Gurgaon,"Chinese, Fast Food",1,2.9
18264717,India,Gurgaon,"Fast Food, Cafe",2,3.2
7083,India,Gurgaon,"Bakery, Street Food",1,3.2
312105,India,Gurgaon,Bakery,2,3.2
18311942,India,Gurgaon,"Chinese, Fast Food",1,2.9
18430874,India,Gurgaon,Desserts,1,3.2
18144481,India,Gurgaon,"Indian, Chinese",2,2.9
18264977,India,Gurgaon,"Desserts, Ice Cream",1,3.1
303859,India,Gurgaon,"Indian, Chinese",2,2.7
5106,India,Gurgaon,"Indian, Chinese, Mithai, Street Food",1,2.5
308726,India,Gurgaon,"Chinese, Mithai, Street Food",1,3.0
303209,India,Gurgaon,Indian,1,3.1
18375401,India,Gurgaon,"Indian, Chinese, Mughlai, Continental",1,3.1
18396428,India,Gurgaon,"Indian, Chinese, Mughlai",1,3.0
18396178,India,Gurgaon,"Indian, Mughlai",1,0.0
18346735,India,Gurgaon,"Indian, Mughlai",2,0.0
303697,India,Gurgaon,"Bakery, Desserts",1,0.0
18463987,India,Gurgaon,"Bakery, Fast Food",1,0.0
18463989,India,Gurgaon,Street Food,1,0.0
304771,India,Gurgaon,"Mithai, Street Food",1,0.0
311850,India,Gurgaon,Fast Food,1,0.0
18471289,India,Gurgaon,"Indian, Mithai, Street Food",1,0.0
18324432,India,Gurgaon,"Indian, Chinese",2,0.0
18476508,India,Gurgaon,"Indian, Mughlai, Awadhi",2,0.0
18350153,India,Gurgaon,"Indian, Chinese",2,0.0
18472669,India,Gurgaon,"Indian, Chinese",2,0.0
18463993,India,Gurgaon,"Bakery, Fast Food",1,0.0
18476498,India,Gurgaon,"Indian, Chinese",1,0.0
18471248,India,Gurgaon,"Indian, Chinese, Fast Food",1,0.0
18464002,India,Gurgaon,"Chinese, Fast Food",1,0.0
